,index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
303,597,25,38000,RENT,9.0,MEDICAL,B,20000,11.11,1,0.53,N,4
304,598,22,45000,RENT,0.0,EDUCATION,A,20000,7.9,1,0.44,N,4
305,599,23,45000,RENT,4.0,PERSONAL,B,20000,10.25,1,0.44,N,2
306,602,22,45000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.92,1,0.44,Y,3
307,603,24,39000,RENT,5.0,MEDICAL,D,20000,14.74,1,0.51,N,2
308,604,24,46500,RENT,5.0,EDUCATION,B,20000,10.62,1,0.43,N,2
309,605,22,48000,RENT,7.0,VENTURE,B,20000,10.65,1,0.42,N,3
310,606,22,42000,RENT,1.0,PERSONAL,D,20000,12.99,1,0.48,N,3
311,607,22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0.41,N,4
312,609,23,49400,RENT,0.0,EDUCATION,A,20000,6.54,1,0.4,N,4
313,611,25,50000,RENT,10.0,DEBTCONSOLIDATION,A,20000,7.49,1,0.4,N,3
314,612,25,50000,RENT,9.0,EDUCATION,C,20000,13.43,1,0.4,N,2
315,613,22,50000,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.22,1,0.4,N,2
316,615,22,44000,RENT,2.0,EDUCATION,E,20000,15.68,1,0.45,N,4
317,617,25,50950,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,1,0.39,N,3
318,618,24,51000,RENT,8.0,VENTURE,B,20000,10.38,1,0.39,N,3
319,619,22,51000,RENT,5.0,EDUCATION,B,20000,12.53,1,0.39,N,3
320,620,22,51000,RENT,0.0,EDUCATION,C,20000,13.47,1,0.39,N,2
321,621,24,51500,RENT,6.0,VENTURE,B,20000,12.21,1,0.39,N,4
322,622,25,51996,RENT,9.0,VENTURE,B,20000,10.99,1,0.38,N,3
323,623,25,52000,RENT,1.0,EDUCATION,B,20000,11.36,1,0.38,N,4
324,624,22,46000,RENT,2.0,DEBTCONSOLIDATION,D,20000,16.0,1,0.43,Y,4
325,626,24,52000,RENT,8.0,EDUCATION,D,20000,15.65,1,0.38,Y,2
326,627,25,46000,RENT,9.0,DEBTCONSOLIDATION,C,20000,11.78,1,0.43,Y,2
327,629,22,47000,RENT,5.0,MEDICAL,D,20000,16.77,1,0.43,N,3
328,630,22,54000,RENT,2.0,EDUCATION,B,20000,9.91,1,0.37,N,4
329,631,23,48000,RENT,7.0,MEDICAL,D,20000,15.65,1,0.42,N,4
330,632,23,48000,RENT,0.0,MEDICAL,D,20000,14.96,1,0.42,N,3
331,633,23,54000,RENT,1.0,VENTURE,B,20000,11.83,1,0.37,N,4
332,634,24,48912,RENT,0.0,MEDICAL,C,20000,11.66,1,0.41,N,4
333,635,26,54996,RENT,8.0,EDUCATION,B,20000,12.18,1,0.36,N,4
334,636,24,55000,RENT,8.0,HOMEIMPROVEMENT,A,20000,6.91,1,0.36,N,2
335,637,25,55000,RENT,3.0,DEBTCONSOLIDATION,A,20000,6.91,1,0.36,N,3
336,638,26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,1,0.41,N,3
337,639,25,55000,RENT,0.0,VENTURE,B,20000,9.88,1,0.36,N,4
338,641,23,55000,RENT,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.36,N,2
339,644,23,57000,RENT,3.0,EDUCATION,D,20000,16.89,1,0.35,N,2
340,645,22,51012,RENT,1.0,PERSONAL,D,20000,17.49,1,0.39,Y,4
341,648,22,58000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.11,1,0.34,N,2
342,649,23,58800,RENT,7.0,DEBTCONSOLIDATION,A,20000,7.66,1,0.34,N,3
343,650,26,59000,RENT,10.0,MEDICAL,A,20000,6.17,1,0.34,N,3
344,651,26,53000,RENT,1.0,PERSONAL,E,20000,16.35,1,0.38,Y,4
345,652,23,60000,RENT,7.0,MEDICAL,A,20000,7.9,1,0.33,N,2
346,653,24,54000,RENT,2.0,VENTURE,D,20000,16.49,1,0.37,N,2
347,656,24,60000,RENT,0.0,PERSONAL,B,20000,10.99,1,0.33,N,2
348,658,25,54000,RENT,6.0,PERSONAL,B,20000,8.88,1,0.37,N,3
349,660,23,54000,RENT,6.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,3
350,661,23,54000,RENT,2.0,PERSONAL,B,20000,11.12,1,0.37,N,2
351,662,22,60000,RENT,4.0,EDUCATION,A,20000,7.88,1,0.33,N,3
352,667,25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,0.37,Y,3
353,668,24,54000,RENT,1.0,PERSONAL,E,20000,17.04,1,0.37,Y,3
354,669,23,60000,RENT,3.0,EDUCATION,B,20000,12.21,1,0.33,N,2
355,671,25,54000,RENT,1.0,DEBTCONSOLIDATION,D,20000,14.11,1,0.37,N,4
356,672,24,60000,RENT,0.0,PERSONAL,B,20000,11.14,1,0.33,N,2
357,674,24,60000,RENT,8.0,PERSONAL,D,20000,13.87,1,0.33,N,4
358,675,26,60000,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.08,1,0.33,N,4
359,676,23,54504,RENT,1.0,PERSONAL,E,20000,16.7,1,0.37,Y,4
360,677,24,55000,RENT,2.0,VENTURE,E,20000,18.64,1,0.36,N,2
361,678,24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.33,N,4
362,680,25,62000,RENT,3.0,MEDICAL,A,20000,6.54,1,0.32,N,3
363,681,24,56000,RENT,3.0,EDUCATION,D,20000,14.61,1,0.36,Y,4
364,682,21,56000,RENT,4.0,VENTURE,E,20000,17.39,1,0.36,Y,3
365,683,24,62400,RENT,8.0,HOMEIMPROVEMENT,B,20000,11.12,1,0.32,N,2
366,684,25,62400,RENT,7.0,VENTURE,B,20000,11.48,1,0.32,N,2
367,685,25,63000,RENT,3.0,MEDICAL,B,20000,12.42,1,0.32,N,3
368,686,26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,N,2
369,687,23,65000,RENT,0.0,MEDICAL,B,20000,10.65,1,0.31,N,3
370,689,23,65000,RENT,0.0,MEDICAL,B,20000,10.37,1,0.31,N,2
371,690,23,65000,RENT,7.0,VENTURE,B,20000,11.49,1,0.31,N,3
372,694,23,59000,RENT,7.0,EDUCATION,C,20000,12.29,1,0.34,N,4
373,695,21,21000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,3500,17.27,1,0.17,Y,2
374,696,26,65004,RENT,7.0,DEBTCONSOLIDATION,B,20000,11.99,1,0.31,N,2
375,697,25,59004,RENT,1.0,PERSONAL,D,20000,14.84,1,0.34,Y,2
376,698,23,59004,RENT,5.0,DEBTCONSOLIDATION,B,20000,10.83,1,0.34,N,2
377,699,23,65500,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.22,1,0.31,N,2
378,705,24,62400,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.32,N,4
379,713,23,55392,RENT,3.0,MEDICAL,D,20000,15.2,1,0.31,Y,4
380,716,23,66000,RENT,1.0,VENTURE,D,20000,14.11,1,0.3,N,3
381,717,22,66000,RENT,3.0,DEBTCONSOLIDATION,D,20000,14.42,1,0.3,N,2
382,720,22,21120,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,Y,3
383,728,22,69000,RENT,6.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.29,N,4
384,732,24,69000,RENT,0.0,HOMEIMPROVEMENT,E,20000,14.82,1,0.29,N,4
385,734,23,59497,RENT,0.0,MEDICAL,E,20000,16.0,1,0.29,N,3
386,736,26,70000,RENT,7.0,DEBTCONSOLIDATION,C,20000,13.16,1,0.29,N,3
387,737,24,70000,RENT,8.0,VENTURE,E,20000,14.88,1,0.29,N,4
388,739,26,71004,RENT,0.0,HOMEIMPROVEMENT,D,20000,13.36,1,0.28,Y,2
389,748,23,61200,RENT,4.0,MEDICAL,B,20000,11.14,1,0.28,N,2
390,756,22,62900,RENT,6.0,MEDICAL,D,20000,14.91,1,0.27,N,4
391,762,26,62900,RENT,2.0,MEDICAL,C,20000,13.85,1,0.27,N,3
392,764,25,74004,RENT,2.0,PERSONAL,E,20000,15.95,1,0.27,Y,4
393,768,24,21600,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2000,14.84,1,0.09,N,2
394,770,23,76042,RENT,6.0,HOMEIMPROVEMENT,D,20000,15.05,1,0.26,Y,4
395,771,22,76654,RENT,2.0,EDUCATION,C,20000,13.79,1,0.26,Y,4
396,778,24,78996,RENT,2.0,HOMEIMPROVEMENT,D,20000,14.11,1,0.25,N,2
397,781,26,73000,RENT,3.0,PERSONAL,B,20000,12.53,1,0.27,N,2
398,789,23,78000,RENT,0.0,HOMEIMPROVEMENT,F,20000,18.25,1,0.26,Y,2
399,799,25,22000,MORTGAGE,9.0,EDUCATION,A,5875,6.62,1,0.27,N,2
400,804,23,22000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,1550,7.49,1,0.07,N,2
401,812,22,85200,RENT,6.0,VENTURE,D,20000,15.65,1,0.23,Y,4
402,819,25,87996,RENT,0.0,HOMEIMPROVEMENT,E,20000,16.35,1,0.23,N,3
403,825,22,74800,RENT,3.0,MEDICAL,D,20000,14.96,1,0.23,Y,4
404,826,23,74800,RENT,1.0,MEDICAL,E,20000,17.04,1,0.23,Y,2
405,831,23,93000,RENT,6.0,PERSONAL,C,20000,13.22,1,0.22,N,3
406,832,23,95000,RENT,0.0,DEBTCONSOLIDATION,D,20000,14.59,1,0.21,Y,2
407,841,22,22800,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7125,11.71,1,0.31,N,3
408,842,23,22800,MORTGAGE,2.0,PERSONAL,A,3000,8.9,1,0.13,N,2
409,843,25,85000,RENT,7.0,MEDICAL,E,20000,17.39,1,0.2,N,2
410,858,24,138000,RENT,2.0,VENTURE,D,20000,15.99,1,0.14,Y,3
411,859,23,23000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,3600,17.27,1,0.16,Y,3
412,860,26,148000,RENT,1.0,DEBTCONSOLIDATION,E,20000,17.99,1,0.14,N,3
413,869,25,58000,RENT,9.0,MEDICAL,B,19900,11.83,1,0.34,N,4
414,877,22,10000,RENT,0.0,HOMEIMPROVEMENT,D,1000,14.74,1,0.1,N,4
415,887,22,12000,RENT,0.0,PERSONAL,C,1000,13.57,1,0.08,N,3
416,888,22,12240,RENT,1.0,PERSONAL,D,1000,14.96,1,0.08,Y,3
417,890,21,14400,RENT,1.0,VENTURE,D,1000,16.29,1,0.07,N,4
418,893,22,14400,RENT,2.0,VENTURE,E,1000,16.69,1,0.07,Y,3
419,895,22,15000,RENT,0.0,MEDICAL,D,1000,14.3,1,0.07,Y,3
420,896,21,16000,RENT,2.0,VENTURE,D,1000,15.65,1,0.06,Y,3
421,900,23,39600,RENT,5.0,EDUCATION,B,19000,10.62,1,0.48,N,2
422,901,22,39900,RENT,4.0,VENTURE,B,19000,12.18,1,0.48,N,3
423,902,25,47000,RENT,4.0,MEDICAL,B,19000,11.99,1,0.4,N,2
424,903,25,50000,RENT,2.0,HOMEIMPROVEMENT,B,19000,10.99,1,0.38,N,4
425,906,26,47500,RENT,10.0,PERSONAL,E,19000,16.7,1,0.4,Y,4
426,909,23,54586,RENT,5.0,PERSONAL,B,19000,11.14,1,0.35,N,2
427,910,26,62004,RENT,5.0,MEDICAL,A,19000,7.49,1,0.31,N,2
428,915,25,23920,MORTGAGE,0.0,MEDICAL,D,6000,14.59,1,0.25,Y,2
429,921,26,55000,RENT,7.0,DEBTCONSOLIDATION,A,18800,6.99,1,0.34,N,2
430,923,22,36500,RENT,0.0,VENTURE,A,18725,6.54,1,0.51,N,3
431,924,22,43000,RENT,4.0,DEBTCONSOLIDATION,B,18550,11.83,1,0.43,N,4
432,926,24,34300,RENT,4.0,MEDICAL,B,18500,10.71,1,0.54,N,2
433,927,21,36000,RENT,3.0,EDUCATION,C,18500,10.91,1,0.51,N,3
434,928,22,38000,RENT,2.0,MEDICAL,A,18500,7.66,1,0.49,N,4
435,929,25,55784,RENT,2.0,DEBTCONSOLIDATION,C,18500,13.61,1,0.33,N,3
436,932,24,73000,RENT,0.0,HOMEIMPROVEMENT,A,18500,7.9,1,0.25,N,2
437,935,24,78000,RENT,1.0,VENTURE,F,18500,15.33,1,0.24,N,2
438,938,22,48888,RENT,1.0,PERSONAL,C,18400,13.16,1,0.38,N,2
439,939,22,50000,RENT,2.0,DEBTCONSOLIDATION,B,18400,9.99,1,0.37,N,2
440,941,22,24000,MORTGAGE,1.0,VENTURE,C,5000,14.65,1,0.21,N,4
441,943,22,34000,RENT,0.0,VENTURE,B,18250,10.25,1,0.54,N,3
442,944,24,35004,RENT,3.0,PERSONAL,B,18250,11.49,1,0.52,N,4
443,945,25,34500,RENT,1.0,VENTURE,E,18250,17.04,1,0.53,N,3
444,946,23,42504,RENT,0.0,MEDICAL,B,18250,10.25,1,0.43,N,3
445,948,22,36996,RENT,2.0,PERSONAL,D,18250,14.61,1,0.49,Y,2
446,949,24,45600,RENT,2.0,VENTURE,C,18250,13.35,1,0.4,N,4
447,951,23,46000,RENT,6.0,PERSONAL,B,18250,10.75,1,0.4,N,2
448,952,25,46000,RENT,8.0,DEBTCONSOLIDATION,C,18250,14.26,1,0.4,N,3
449,953,25,55044,RENT,4.0,VENTURE,E,18250,17.56,1,0.33,N,2
450,955,22,50000,RENT,6.0,DEBTCONSOLIDATION,E,18250,16.7,1,0.36,Y,3
451,956,23,50000,RENT,4.0,VENTURE,B,18225,10.74,1,0.36,N,2
452,957,26,44000,RENT,0.0,HOMEIMPROVEMENT,D,18225,14.91,1,0.41,N,4
453,958,24,36000,RENT,4.0,VENTURE,B,18200,8.88,1,0.51,N,4
454,959,25,36400,RENT,2.0,PERSONAL,B,18200,9.91,1,0.5,N,4
455,960,22,36000,RENT,6.0,DEBTCONSOLIDATION,B,18200,11.71,1,0.51,N,3
456,961,24,55000,RENT,4.0,EDUCATION,B,18200,10.99,1,0.33,N,2
457,962,23,27000,RENT,2.0,VENTURE,C,18000,11.54,1,0.67,Y,4
458,964,23,33000,RENT,4.0,VENTURE,B,18000,9.91,1,0.55,N,4
459,966,21,30720,RENT,5.0,EDUCATION,C,18000,13.48,1,0.59,Y,4
460,967,23,39996,RENT,2.0,EDUCATION,B,18000,9.25,1,0.45,N,4
461,968,25,40000,RENT,2.0,MEDICAL,C,18000,13.11,1,0.45,Y,3
462,970,25,42000,RENT,3.0,VENTURE,A,18000,6.17,1,0.43,N,2
463,973,24,42765,RENT,9.0,DEBTCONSOLIDATION,C,18000,11.03,1,0.42,Y,2
464,974,24,43000,RENT,9.0,MEDICAL,A,18000,7.9,1,0.42,N,2
465,975,22,44000,RENT,7.0,EDUCATION,C,18000,13.57,1,0.41,Y,4
466,976,24,44000,RENT,6.0,VENTURE,B,18000,12.18,1,0.41,N,2
467,977,25,39000,RENT,3.0,MEDICAL,E,18000,17.19,1,0.46,N,3
468,978,22,46800,RENT,6.0,MEDICAL,C,18000,15.23,1,0.38,Y,2
469,980,24,42000,RENT,8.0,HOMEIMPROVEMENT,D,18000,14.46,1,0.43,Y,3
470,982,24,43400,RENT,2.0,DEBTCONSOLIDATION,E,18000,16.63,1,0.41,Y,2
471,983,24,50000,RENT,1.0,MEDICAL,B,18000,12.42,1,0.36,N,4
472,984,24,50000,RENT,4.0,VENTURE,A,18000,7.9,1,0.36,N,4
473,985,23,24000,MORTGAGE,2.0,MEDICAL,D,5000,15.99,1,0.21,Y,2
474,987,26,50000,RENT,5.0,EDUCATION,C,18000,13.11,1,0.36,N,3
475,988,22,50000,RENT,6.0,VENTURE,C,18000,13.79,1,0.36,N,2
476,992,25,52000,RENT,2.0,VENTURE,C,18000,12.98,1,0.35,N,4
477,993,22,52000,RENT,1.0,VENTURE,C,18000,13.85,1,0.35,Y,4
478,994,25,52526,RENT,9.0,VENTURE,B,18000,12.21,1,0.34,N,2
479,995,22,46610,RENT,6.0,DEBTCONSOLIDATION,B,18000,10.71,1,0.39,N,3
480,996,24,48000,RENT,5.0,PERSONAL,A,18000,6.54,1,0.38,N,2
481,998,25,55000,RENT,2.0,EDUCATION,C,18000,12.84,1,0.33,N,2
482,999,25,55344,RENT,2.0,HOMEIMPROVEMENT,B,18000,10.99,1,0.33,N,4
483,1000,23,24000,MORTGAGE,5.0,MEDICAL,B,1375,11.11,1,0.06,N,4
484,1001,24,56000,RENT,2.0,EDUCATION,C,18000,13.48,1,0.32,N,3
485,1002,21,50000,RENT,2.0,EDUCATION,D,18000,14.74,1,0.36,N,2
486,1004,21,52240,RENT,5.0,MEDICAL,E,18000,19.69,1,0.34,N,2
487,1005,26,53000,RENT,2.0,VENTURE,E,18000,17.19,1,0.34,Y,3
488,1009,26,24000,MORTGAGE,10.0,MEDICAL,A,5000,7.66,1,0.21,N,3
489,1018,24,59000,RENT,1.0,HOMEIMPROVEMENT,D,18000,14.96,1,0.31,Y,4
490,1020,26,59000,RENT,2.0,VENTURE,E,18000,16.0,1,0.31,N,4
491,1021,26,60000,RENT,2.0,HOMEIMPROVEMENT,D,18000,16.29,1,0.3,Y,2
492,1025,25,54400,RENT,10.0,MEDICAL,E,18000,16.0,1,0.28,Y,2
493,1027,25,65000,RENT,3.0,PERSONAL,D,18000,15.33,1,0.28,N,4
494,1029,24,66000,RENT,2.0,PERSONAL,D,18000,14.54,1,0.27,Y,4
495,1035,25,24000,MORTGAGE,2.0,PERSONAL,D,3500,15.58,1,0.15,Y,2
496,1044,23,24000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2800,16.07,1,0.12,N,3
497,1046,23,76500,RENT,3.0,DEBTCONSOLIDATION,B,18000,10.65,1,0.24,N,4
498,1062,23,87550,RENT,7.0,MEDICAL,A,18000,7.51,1,0.17,N,3
499,1073,23,62050,RENT,1.0,MEDICAL,E,17800,16.35,1,0.24,Y,3
500,1075,22,48000,RENT,0.0,DEBTCONSOLIDATION,C,17750,13.49,1,0.37,N,4
501,1080,23,45000,RENT,1.0,DEBTCONSOLIDATION,A,17625,8.9,1,0.39,N,4
502,1087,24,72250,RENT,5.0,MEDICAL,E,17600,17.19,1,0.21,Y,4
503,1088,25,32400,RENT,1.0,HOMEIMPROVEMENT,D,17500,15.95,1,0.54,Y,3
504,1089,23,36000,RENT,2.0,VENTURE,C,17500,14.22,1,0.49,N,4
505,1090,21,37232,RENT,3.0,MEDICAL,B,17500,12.53,1,0.47,N,2
506,1093,24,40800,RENT,6.0,MEDICAL,B,17500,10.62,1,0.43,N,4
507,1096,25,44000,RENT,6.0,EDUCATION,B,17500,12.53,1,0.4,N,4
508,1097,23,47500,RENT,5.0,MEDICAL,C,17500,13.61,1,0.37,N,4
509,1098,22,49176,RENT,7.0,MEDICAL,C,17500,13.85,1,0.36,N,2
510,1099,23,49270,RENT,7.0,DEBTCONSOLIDATION,C,17500,13.85,1,0.36,N,4
511,1100,23,53352,RENT,3.0,VENTURE,A,17500,6.54,1,0.33,N,2
512,1101,24,54996,RENT,7.0,EDUCATION,E,17500,17.19,1,0.32,N,3
513,1106,22,24900,MORTGAGE,1.0,MEDICAL,C,5500,13.16,1,0.22,N,2
514,1109,23,40000,RENT,2.0,EDUCATION,B,17475,9.91,1,0.44,N,2
515,1110,21,45408,RENT,3.0,DEBTCONSOLIDATION,B,17475,9.91,1,0.38,N,2
516,1117,23,35000,RENT,6.0,EDUCATION,B,17000,10.37,1,0.49,N,2
517,1118,26,29400,RENT,1.0,HOMEIMPROVEMENT,C,17000,12.99,1,0.58,Y,2
518,1120,22,40000,RENT,1.0,DEBTCONSOLIDATION,B,17000,10.65,1,0.42,N,4
519,1121,22,41400,RENT,2.0,MEDICAL,C,17000,12.87,1,0.41,N,3
520,1122,22,42000,RENT,5.0,DEBTCONSOLIDATION,A,17000,7.66,1,0.4,N,4
521,1123,24,43275,RENT,4.0,MEDICAL,C,17000,13.47,1,0.39,N,3
522,1124,24,45792,RENT,3.0,DEBTCONSOLIDATION,B,17000,10.38,1,0.37,N,2
523,1125,23,47000,RENT,8.0,DEBTCONSOLIDATION,B,17000,9.99,1,0.36,N,4
524,1126,25,49896,RENT,7.0,EDUCATION,E,17000,16.82,1,0.34,N,3
525,1127,24,50000,RENT,3.0,PERSONAL,C,17000,13.79,1,0.34,N,3
526,1130,23,51000,RENT,7.0,PERSONAL,A,17000,8.49,1,0.33,N,4
527,1132,25,52000,RENT,9.0,MEDICAL,C,17000,12.98,1,0.33,Y,2
528,1134,23,52000,RENT,3.0,DEBTCONSOLIDATION,B,17000,11.58,1,0.33,N,4
529,1136,23,54660,RENT,6.0,MEDICAL,B,17000,9.88,1,0.31,N,4
530,1139,23,53000,RENT,8.0,PERSONAL,B,17000,10.25,1,0.32,N,4
531,1154,26,66300,RENT,0.0,MEDICAL,D,17000,16.77,1,0.22,Y,3
532,1160,21,49000,RENT,2.0,PERSONAL,D,16950,18.25,1,0.35,Y,4
533,1164,22,34819,RENT,2.0,PERSONAL,B,16800,10.99,1,0.48,N,4
534,1165,22,50000,RENT,1.0,MEDICAL,B,16800,12.53,1,0.34,N,3
535,1171,26,54000,RENT,3.0,MEDICAL,D,16800,12.67,1,0.31,Y,3
536,1172,22,25000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3000,9.99,1,0.12,N,3
537,1174,22,58650,RENT,6.0,MEDICAL,D,16800,16.77,1,0.24,N,2
538,1175,24,74000,RENT,1.0,HOMEIMPROVEMENT,D,16800,15.65,1,0.23,Y,3
539,1181,23,36000,RENT,2.0,MEDICAL,D,16750,15.28,1,0.47,Y,4
540,1182,22,44500,RENT,1.0,DEBTCONSOLIDATION,B,16750,10.75,1,0.38,N,4
541,1183,26,45000,RENT,10.0,MEDICAL,C,16750,12.41,1,0.37,N,3
542,1184,23,46272,RENT,7.0,DEBTCONSOLIDATION,B,16750,11.99,1,0.36,N,3
543,1186,26,42000,RENT,0.0,HOMEIMPROVEMENT,D,16750,17.58,1,0.4,N,3
544,1187,22,50496,RENT,6.0,MEDICAL,C,16750,13.11,1,0.33,Y,4
545,1189,24,54000,RENT,0.0,PERSONAL,G,16750,20.11,1,0.31,Y,2
546,1191,25,59160,RENT,0.0,HOMEIMPROVEMENT,E,16600,14.18,1,0.28,N,4
547,1194,22,40428,RENT,4.0,MEDICAL,B,16500,10.75,1,0.41,N,2
548,1196,23,47000,RENT,5.0,VENTURE,B,16500,10.62,1,0.35,N,3
549,1197,22,48000,RENT,6.0,MEDICAL,A,16500,8.9,1,0.34,N,4
550,1199,25,56000,RENT,0.0,HOMEIMPROVEMENT,D,16500,12.8,1,0.29,Y,3
551,1200,25,57504,RENT,2.0,HOMEIMPROVEMENT,A,16500,9.32,1,0.29,N,3
552,1204,26,83300,RENT,2.0,MEDICAL,D,16500,16.77,1,0.17,N,4
553,1205,24,45000,RENT,1.0,PERSONAL,C,16425,13.49,1,0.36,Y,2
554,1208,26,47000,RENT,5.0,PERSONAL,B,16250,12.42,1,0.35,N,4
555,1211,25,39000,RENT,1.0,HOMEIMPROVEMENT,E,16050,17.14,1,0.41,Y,3
556,1212,23,30000,RENT,1.0,EDUCATION,C,16000,13.23,1,0.53,N,2
557,1213,22,33000,RENT,1.0,VENTURE,B,16000,10.99,1,0.48,N,2
558,1214,26,35000,RENT,2.0,EDUCATION,A,16000,6.03,1,0.46,N,4
559,1215,26,25000,MORTGAGE,0.0,MEDICAL,D,6250,15.31,1,0.25,N,4
560,1216,24,35000,RENT,2.0,MEDICAL,B,16000,11.71,1,0.46,N,3
561,1220,22,36900,RENT,5.0,VENTURE,A,16000,7.9,1,0.43,N,2
562,1221,25,38000,RENT,8.0,MEDICAL,C,16000,12.87,1,0.42,Y,3
563,1222,25,39000,RENT,6.0,VENTURE,D,16000,15.65,1,0.41,Y,3
564,1223,24,39996,RENT,1.0,MEDICAL,B,16000,10.71,1,0.4,N,2
565,1226,25,40000,RENT,3.0,EDUCATION,B,16000,11.71,1,0.4,N,4
566,1227,23,40000,RENT,3.0,EDUCATION,C,16000,12.99,1,0.4,Y,2
567,1228,22,40000,RENT,1.0,EDUCATION,B,16000,8.88,1,0.4,N,3
568,1229,21,40000,RENT,0.0,EDUCATION,B,16000,11.83,1,0.4,N,4
569,1230,22,34000,RENT,0.0,EDUCATION,D,16000,13.24,1,0.47,N,3
570,1231,21,41900,RENT,2.0,VENTURE,C,16000,12.84,1,0.38,Y,2
571,1232,24,42494,RENT,7.0,VENTURE,B,16000,11.71,1,0.38,N,3
572,1235,24,42856,RENT,8.0,DEBTCONSOLIDATION,A,16000,8.9,1,0.37,N,3
573,1236,25,43000,RENT,3.0,VENTURE,B,16000,11.49,1,0.37,N,2
574,1239,23,44000,RENT,7.0,EDUCATION,A,16000,8.49,1,0.36,N,4
575,1240,24,44000,RENT,8.0,MEDICAL,A,16000,7.49,1,0.36,N,2
576,1241,26,25000,MORTGAGE,1.0,VENTURE,C,12000,12.09,1,0.48,N,2
577,1243,22,38400,RENT,4.0,VENTURE,C,16000,11.54,1,0.42,Y,3
578,1245,24,39000,RENT,2.0,DEBTCONSOLIDATION,E,16000,19.91,1,0.41,Y,3
579,1246,22,45000,RENT,6.0,DEBTCONSOLIDATION,B,16000,10.59,1,0.36,N,4
580,1248,24,39000,RENT,2.0,HOMEIMPROVEMENT,C,16000,13.06,1,0.41,N,2
581,1253,23,39000,RENT,1.0,PERSONAL,B,16000,11.36,1,0.41,N,3
582,1254,25,39000,RENT,9.0,MEDICAL,D,16000,14.11,1,0.41,Y,2
583,1256,23,48000,RENT,2.0,EDUCATION,B,16000,10.0,1,0.33,N,4
584,1257,22,42000,RENT,0.0,VENTURE,D,16000,16.0,1,0.38,N,3
585,1258,25,50000,RENT,3.0,VENTURE,D,16000,17.58,1,0.32,N,4
586,1261,24,50000,RENT,6.0,HOMEIMPROVEMENT,C,16000,13.99,1,0.32,Y,2
587,1263,24,50000,RENT,8.0,VENTURE,B,16000,10.62,1,0.32,N,2
588,1264,22,44000,RENT,1.0,EDUCATION,E,16000,16.35,1,0.36,N,3
589,1265,24,51000,RENT,8.0,MEDICAL,C,16000,13.85,1,0.31,N,3
590,1266,23,45000,RENT,7.0,MEDICAL,E,16000,16.45,1,0.36,Y,4
591,1267,21,52000,RENT,5.0,PERSONAL,D,16000,15.7,1,0.31,N,4
592,1270,22,25200,MORTGAGE,7.0,MEDICAL,C,4000,12.73,1,0.16,N,2
593,1274,21,25200,MORTGAGE,0.0,PERSONAL,C,6500,14.26,1,0.26,Y,2
594,1277,25,52000,RENT,9.0,EDUCATION,C,16000,13.98,1,0.31,N,3
595,1279,22,25200,MORTGAGE,0.0,MEDICAL,B,1000,11.48,1,0.04,N,3
596,1280,22,52500,RENT,1.0,MEDICAL,B,16000,12.69,1,0.3,N,3
597,1282,24,54000,RENT,0.0,HOMEIMPROVEMENT,D,16000,15.65,1,0.3,N,4
598,1283,26,54000,RENT,2.0,VENTURE,D,16000,14.83,1,0.3,N,2
599,1284,24,25344,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,N,3
600,1290,22,57175,RENT,6.0,HOMEIMPROVEMENT,F,16000,17.15,1,0.28,N,4
601,1292,22,57336,RENT,6.0,MEDICAL,D,16000,17.27,1,0.28,N,3
602,1293,25,25568,MORTGAGE,7.0,EDUCATION,C,12000,13.47,1,0.47,Y,2
603,1295,24,58575,RENT,2.0,MEDICAL,F,16000,19.47,1,0.27,N,2
604,1302,24,59000,RENT,2.0,MEDICAL,E,16000,16.45,1,0.27,N,2
605,1306,22,59000,RENT,4.0,MEDICAL,E,16000,16.32,1,0.27,N,3
